suosittelisin , että sellaiset ihmiset menisivät nyt itseensä .	suositella , että sellainen ihminen mennä nyt itse .	1;ACT;COND;FIN;SG;V _ CONJ DET;NOM;PL N;NOM;PL 3;ACT;COND;FIN;PL;V ADV IN+ALL;PRO;PSS3;REFL;SG _
jos nalle ja minä olisimme saaneet potkut yhdyspankista ja nokiasta vuonna 1987 , tämä maa ei olisi sellainen mikä se on nyt .	jos nalle ja minä olla saada potku yhdyspankki ja nokia vuosi 1987 , tämä maa ei olla sellainen mikä se olla nyt .	CONJ NOM;PROPN;SG CONJ 1;NOM;PRO;SG 1;ACT;COND;FIN;PL;V ACT;NOM;PL;V;V.PTCP N;NOM;PL IN+ABL;PROPN;SG CONJ IN+ABL;PROPN;SG FRML;N;SG NUM _ DET;NOM;SG N;NOM;SG 3;ACT;FIN;NEG;SG;V ACT;COND;FIN;V ADJ;NOM;SG NOM;PRO;SG NOM;PRO;SG 3;ACT;FIN;IND;PRS;SG;V ADV _
nainen oli raivosta sekaisin	nainen olla raivo sekaisin	N;NOM;SG 3;ACT;FIN;IND;PST;SG;V IN+ABL;N;SG ADV
olut kun humalluttaa , lihottaa ja ainakin vanhemmilla miehillä aiheuttaa pulmia eturauhasen kanssa .	olut kun humalluttaa , lihottaa ja ainakin vanha mies aiheuttaa pulma eturauhanen kanssa .	N;NOM;SG CONJ 3;ACT;FIN;IND;PRS;SG;V _ 3;ACT;FIN;IND;PRS;SG;V CONJ PART ADJ;AT+ESS;CMPR;PL AT+ESS;N;PL 3;ACT;FIN;IND;PRS;SG;V N;PL;PRT GEN;N;SG ADP _
mustanpörssin valuuttakauppa	mustanpörssi valuuttakauppa	GEN;N;SG N;NOM;SG
ystävän luona	ystävä luona	GEN;N;SG ADP
pekka antaa lisää ruokaa .	pekka antaa lisää ruoka .	NOM;PROPN;SG 3;ACT;FIN;IND;PRS;SG;V ADV N;PRT;SG _
siellähän teistäkin päätetään .	siellä tie päättää .	ADV IN+ABL;N;PL FIN;IND;PASS;PRS;V _
askartelussa on omat pikkujipponsa .	askartelu olla oma pikkujippo .	IN+ESS;N;SG 3;ACT;FIN;IND;PRS;SG;V ADJ;NOM;PL N;NOM;PL;PSS3 _
mikä ministeriö joutaa lakkautettavaksi ?	mikä ministeriö joutaa lakkauttaa ?	DET;NOM;SG N;NOM;SG 3;ACT;FIN;IND;PRS;SG;V PASS;SG;TRANS;V;V.PTCP _
sairaana sitä otti kaiken kuin se olisi kohdistunut itseen .	sairas se ottaa kaikki kuin se olla kohdistua itse .	ADJ;FRML;SG PRO;PRT;SG 3;ACT;FIN;IND;PST;SG;V GEN;PRO;SG CONJ NOM;PRO;SG 3;ACT;COND;FIN;SG;V ACT;NOM;SG;V;V.PTCP IN+ALL;PRO;REFL;SG _
ja miten sinä aiot sen toteuttaa ?	ja miten sinä aikoa se toteuttaa ?	CONJ ADV 2;NOM;PRO;SG 2;ACT;FIN;IND;PRS;SG;V GEN;PRO;SG ACT;NFIN;V _
ohuessa lumessa näkyivät jalanjäljet , kulkivat postilaatikon ohi ja sieltä suoraan olohuoneen ikkunan alle sen kammottavan rhododendronin vierestä , hyvä ett ei yli .	ohut lumi näkyä jalanjälki , kulkea postilaatikko ohi ja sieltä suoraan olohuone ikkuna alle se kammottava rhododendron vierestä , hyvä että ei yli .	ADJ;IN+ESS;SG IN+ESS;N;SG 3;ACT;FIN;IND;PL;PST;V N;NOM;PL _ 3;ACT;FIN;IND;PL;PST;V GEN;N;SG ADP CONJ ADV ADV GEN;N;SG GEN;N;SG ADP DET;GEN;SG ADJ;GEN;SG GEN;N;SG ADP _ ADJ;NOM;SG CONJ 3;ACT;FIN;NEG;SG;V ADV _
hän muistuttaa suomen metsäpinta-alasta käsiteltävän vuosittain kuitenkin niin pienen pläntin , ett ei hoitotapojen muuttumista ihan heti havaitse .	hän muistuttaa suomi metsäpinta-ala käsitellä vuosittain kuitenkin niin pieni pläntti , että ei hoitotapa muuttuminen ihan heti havaita .	3;NOM;PRO;SG 3;ACT;FIN;IND;PRS;SG;V GEN;PROPN;SG IN+ABL;N;SG GEN;PASS;SG;V;V.PTCP ADV PART PART ADJ;GEN;SG GEN;N;SG _ CONJ 3;ACT;FIN;NEG;SG;V GEN;N;PL N;PRT;SG PART ADV ACT;FIN;IND;PRS;V _
eikö se ole kommunikointiin liittyvä asia .	ei se olla kommunikointi liittyä asia .	3;ACT;FIN;NEG;SG;V NOM;PRO;SG ACT;FIN;IND;PRS;V IN+ALL;N;SG ACT;NOM;SG;V;V.PTCP N;NOM;SG _
semmonen kampaus	semmoinen kampaus	DET;NOM;SG N;NOM;SG
tuntuu upealta olla terve .	tuntua upea olla terve .	3;ACT;FIN;IND;PRS;SG;V ADJ;AT+ABL;SG ACT;NFIN;V ADJ;NOM;SG _
ihaninta mitä saatoin kuvitella	ihana mikä saattaa kuvitella	ADJ;PRT;RL;SG PRO;PRT 1;ACT;FIN;IND;PST;SG;V ACT;NFIN;V
mutta , hei , mä aattelin koko ajan sua .	mutta , hei , minä ajatella koko aika sinä .	CONJ _ INTJ _ 1;NOM;PRO;SG 1;ACT;FIN;IND;PST;SG;V ADJ GEN;N;SG 2;PRO;PRT;SG _
pyrin mahdollisimman hyvään lopputulokseen ja siihen , että itsestä ja muista otetaan irti kaikki mitä lähtee .	pyrkiä mahdollinen hyvä lopputulos ja se , että itse ja muu ottaa irti kaikki mikä lähteä .	1;ACT;FIN;IND;PRS;SG;V ADJ;GEN;RL;SG ADJ;IN+ALL;SG IN+ALL;N;SG CONJ IN+ALL;PRO;SG _ CONJ IN+ABL;PRO;REFL;SG CONJ IN+ABL;PL;PRO FIN;IND;PASS;PRS;V ADV NOM;PRO PRO;PRT 3;ACT;FIN;IND;PRS;SG;V _
saara on kaksosista se , joka hoitaa puhumisen .	saara olla kaksonen se , joka hoitaa puhuminen .	NOM;PROPN;SG 3;ACT;FIN;IND;PRS;SG;V IN+ABL;N;PL NOM;PRO;SG _ NOM;PRO;SG 3;ACT;FIN;IND;PRS;SG;V GEN;N;SG _
pitkin ja poikin	pitkin ja poikin	ADV CONJ ADV
ensimmäisen elokuvansa kassila ohjasi 1949 .	ensimmäinen elokuva kassila ohjata 1949 .	ADJ;GEN;SG GEN;N;PSS3;SG NOM;PROPN;SG 3;ACT;FIN;IND;PST;SG;V NUM _
tosin tiesin , että on asioita jotka selviävät vain elämällä .	tosin tietää , että olla asia joka selvitä vain elää .	PART 1;ACT;FIN;IND;PST;SG;V _ CONJ 3;ACT;FIN;IND;PRS;SG;V N;PL;PRT NOM;PL;PRO 3;ACT;FIN;IND;PL;PRS;V PART ACT;AT+ESS;NFIN;V _
se sanoi naiselle suorat sanat , mutt ei tämä pelästynyt .	se sanoa nainen suora sana , mutta ei tämä pelästyä .	NOM;PRO;SG 3;ACT;FIN;IND;PST;SG;V AT+ALL;N;SG ADJ;NOM;PL N;NOM;PL _ CONJ 3;ACT;FIN;NEG;SG;V NOM;PRO;SG ACT;FIN;IND;PST;SG;V _
halusin jutella sun kanssas .	haluta jutella sinä kanssa .	1;ACT;FIN;IND;PST;SG;V ACT;NFIN;V 2;GEN;PRO;SG ADP;PSS2S _
tule tänne	tulla tänne	2;ACT;FIN;IMP;SG;V ADV
jotta he voivat nämä edellytykset täyttää , heidän persoonansa täytyy olla jakautunut .	jotta he voida nämä edellytys täyttää , he persoona täytyä olla jakautua .	CONJ 3;NOM;PL;PRO 3;ACT;FIN;IND;PL;PRS;V DET;NOM;PL N;NOM;PL ACT;NFIN;V _ 3;DET;GEN;PL GEN;N;PSS3;SG 3;ACT;FIN;IND;PRS;SG;V ACT;NFIN;V ACT;NOM;SG;V;V.PTCP _
tää on rekkamieslaulu .	tämä olla rekkamieslaulu .	NOM;PRO;SG 3;ACT;FIN;IND;PRS;SG;V N;NOM;SG _
kuollut masentunut on tietysti halpa potilas .	kuolla masentua olla tietysti halpa potilas .	ACT;NOM;SG;V;V.PTCP ACT;NOM;SG;V;V.PTCP 3;ACT;FIN;IND;PRS;SG;V PART ADJ;NOM;SG N;NOM;SG _
keino tuskien lieventämiseksi	keino tuska lieventäminen	N;NOM;SG GEN;N;PL N;SG;TRANS
traditio on aina helpompi pitää hengissä kuin synnyttää uudelleen .	traditio olla aina helppo pitää hengissä kuin synnyttää uudelleen .	N;NOM;SG 3;ACT;FIN;IND;PRS;SG;V ADV ADJ;CMPR;NOM;SG ACT;NFIN;V ADV CONJ ACT;NFIN;V ADV _
en haluaisi kenenkään kokevan samaa tilannetta .	ei haluta kukaan kokea sama tilanne .	1;ACT;FIN;NEG;SG;V ACT;COND;FIN;V GEN;PRO;SG ACT;GEN;SG;V;V.PTCP DET;PRT;SG N;PRT;SG _
meillä siivotaan lauantaisin	me siivota lauantaisin	1;AT+ESS;PL;PRO FIN;IND;PASS;PRS;V ADV
kyllä sitä kokousta oli suunniteltu perjantaihin , mutta se ei sopinut matille .	kyllä se kokous olla suunnitella perjantai , mutta se ei sopia matti .	PART DET;PRT;SG N;PRT;SG 3;ACT;FIN;IND;PST;SG;V NOM;PASS;SG;V;V.PTCP IN+ALL;N;SG _ CONJ NOM;PRO;SG 3;ACT;FIN;NEG;SG;V ACT;FIN;IND;PST;SG;V AT+ALL;PROPN;SG _
sinä et halua	sinä ei haluta	2;NOM;PRO;SG 2;ACT;FIN;NEG;SG;V ACT;FIN;IND;PRS;V
eikä myöskään pidä paikkaansa , että pakolaiset syöttäisivät lapsillensa vain teetä ja leipää ja ostaisivat rahoillansa hienoja vaatteita ja autoja .	ei myös pitää paikka , että pakolainen syöttää lapsi vain tee ja leipä ja ostaa raha hieno vaate ja auto .	3;ACT;FIN;NEG;SG;V PART ACT;FIN;IND;PRS;V N;PRT;PSS3;SG _ CONJ N;NOM;PL 3;ACT;COND;FIN;PL;V AT+ALL;N;PL;PSS3 PART N;PRT;SG CONJ N;PRT;SG CONJ 3;ACT;COND;FIN;PL;V AT+ESS;N;PL;PSS3 ADJ;PL;PRT N;PL;PRT CONJ N;PL;PRT _
hän kohotti kämmenensä , niin pienen ja niin hennon	hän kohottaa kämmen , niin pieni ja niin hento	3;NOM;PRO;SG 3;ACT;FIN;IND;PST;SG;V GEN;N;PSS3;SG _ PART ADJ;GEN;SG CONJ PART ADJ;GEN;SG
kyllä nuilaki kengilä oj jo poika trampannu	kyllä nuo kenkä olla jo poika trampata	PART AT+ESS;DET;PL AT+ESS;N;PL 3;ACT;FIN;IND;PRS;SG;V PART N;NOM;SG ACT;NOM;SG;V;V.PTCP
yli kaksisataa	yli kaksisataa	ADV NOM;NUM;SG
monesti työpäivän päätteeksi tunsin itseni väsyneeksi kuin vanha varis .	monesti työpäivä päätteeksi tuntea itse väsynyt kuin vanha varis .	ADV GEN;N;SG ADP 1;ACT;FIN;IND;PST;SG;V GEN;PRO;PSS1S;REFL;SG ADJ;SG;TRANS CONJ ADJ;NOM;SG N;NOM;SG _
valamosta kehittyi pohjoismaiden huomattavin luostari .	valamo kehittyä pohjoismaa huomattava luostari .	IN+ABL;PROPN;SG 3;ACT;FIN;IND;PST;SG;V GEN;PL;PROPN ADJ;NOM;RL;SG N;NOM;SG _
no minäkös siihen sanomaan , ett ei kukaan huoli tuon näköistä mihinkään .	no minä se sanoa , että ei kukaan huolia tuo näköinen mihinkään .	INTJ 1;NOM;PRO;SG IN+ALL;PRO;SG ACT;IN+ALL;NFIN;V _ CONJ 3;ACT;FIN;NEG;SG;V NOM;PRO;SG ACT;FIN;IND;PRS;V DET;GEN;SG ADJ;PRT;SG ADV _
on leipomiseen tarkoitettua muottisarjaa , on isää , äitiä , autoa , taloa ; löytyy koiraa , kissaa ja lasta .	olla leipominen tarkoittaa muottisarja , olla isä , äiti , auto , talo ; löytyä koira , kissa ja lapsi .	3;ACT;FIN;IND;PRS;SG;V IN+ALL;N;SG PASS;PRT;SG;V;V.PTCP N;PRT;SG _ 3;ACT;FIN;IND;PRS;SG;V N;PRT;SG _ N;PRT;SG _ N;PRT;SG _ N;PRT;SG _ 3;ACT;FIN;IND;PRS;SG;V N;PRT;SG _ N;PRT;SG CONJ N;PRT;SG _
laitteen säätö	laite säätö	GEN;N;SG N;NOM;SG
mitä kaikkea ihmeellistä hypnotisoidulle ihmiselle voidaan teetättää .	mikä kaikki ihmeellinen hypnotisoida ihminen voida teetättää .	DET;PRT DET;PRT;SG ADJ;PRT;SG AT+ALL;PASS;SG;V;V.PTCP AT+ALL;N;SG FIN;IND;PASS;PRS;V ACT;NFIN;V _
varsinkin kielteisten kommenttien lausumisesta oli pidättäydyttävä .	varsinkin kielteinen kommentti lausuminen olla pidättäytyä .	PART ADJ;GEN;PL GEN;N;PL IN+ABL;N;SG 3;ACT;FIN;IND;PST;SG;V NOM;PASS;SG;V;V.PTCP _
viikon kuluessa	viikko kuluessa	GEN;N;SG ADP
syksyn tultua	syksy tulla	GEN;N;SG PASS;PRT;SG;V;V.PTCP
tänään päättyvät helsingin juhlaviikot keskittyy entistä enemmän musiikkiin .	tänään päättyä helsinki juhlaviikko keskittyä entinen enemmän musiikki .	ADV ACT;NOM;PL;V;V.PTCP GEN;PROPN;SG N;NOM;PL 3;ACT;FIN;IND;PRS;SG;V ADJ;PRT;SG ADV;CMPR IN+ALL;N;SG _
ottelu alkaa ennakkosuosikki ruotsia vastaan kello	ottelu alkaa ennakkosuosikki ruotsi vastaan kello	N;NOM;SG 3;ACT;FIN;IND;PRS;SG;V N;NOM;SG PROPN;PRT;SG ADP N;NOM;SG
olen toki vihannut kuudelta heräämistä .	olla toki vihata kuusi herääminen .	1;ACT;FIN;IND;PRS;SG;V PART ACT;NOM;SG;V;V.PTCP AT+ABL;NUM;SG N;PRT;SG _
pallo löytyi keittiön pöydän alta .	pallo löytyä keittiö pöytä alta .	N;NOM;SG 3;ACT;FIN;IND;PST;SG;V GEN;N;SG GEN;N;SG ADP _
äidin hoivaa vaille jääneen lapsen kehitys	äiti hoiva vaille jäädä lapsi kehitys	GEN;N;SG N;PRT;SG ADP ACT;GEN;SG;V;V.PTCP GEN;N;SG N;NOM;SG
maratonkokouksessa oli kolmisentuhatta osallistujaa ja heidän valittavanaan oli yli 400 paneelikeskustelua .	maratonkokous olla kolmisentuhatta osallistuja ja he valita olla yli 400 paneelikeskustelu .	IN+ESS;N;SG 3;ACT;FIN;IND;PST;SG;V NOM;NUM;SG N;PRT;SG CONJ 3;GEN;PL;PRO FRML;PASS;PSS3;SG;V;V.PTCP 3;ACT;FIN;IND;PST;SG;V ADV NUM N;PRT;SG _
koulut lähettävät johtokunnan hyväksymän työsuunnitelman yhtenä kappaleena opetusviraston kirjaamoon 10.01.1997 mennessä .	koulu lähettää johtokunta hyväksyä työsuunnitelma yksi kappale opetusvirasto kirjaamo 10.01.1997 mennessä .	N;NOM;PL 3;ACT;FIN;IND;PL;PRS;V GEN;N;SG GEN;SG;V;V.PTCP GEN;N;SG FRML;NUM;SG FRML;N;SG GEN;N;SG IN+ALL;N;SG NUM ADP _
en kuule ehdi nyt kommentoimaan , olen lähdössä lentopallotreeneihin kaukajärvelle .	ei kuule ehtiä nyt kommentoida , olla lähtö lentopallotreeni kaukajärvi .	1;ACT;FIN;NEG;SG;V PART ACT;FIN;IND;PRS;V ADV ACT;IN+ALL;NFIN;V _ 1;ACT;FIN;IND;PRS;SG;V IN+ESS;N;SG IN+ALL;N;PL AT+ALL;PROPN;SG _
täytyy leimahtaa	täytyä leimahtaa	3;ACT;FIN;IND;PRS;SG;V ACT;NFIN;V
pyysin sairaanhoitajaa kohentamaan ulkonäköäni .	pyytää sairaanhoitaja kohentaa ulkonäkö .	1;ACT;FIN;IND;PST;SG;V N;PRT;SG ACT;IN+ALL;NFIN;V N;PRT;PSS1S;SG _
väsyneistä valtuutetuista moni miltei puhkesi taputuksiin saurin kirkkaalle yöälylle , joka lopulta todisti koko sopimuskeskustelun turhaksi .	väsynyt valtuutettu moni miltei puhjeta taputus sauri kirkas yöäly , joka lopulta todistaa koko sopimuskeskustelu turha .	ADJ;IN+ABL;PL IN+ABL;N;PL NOM;PRO;SG PART 3;ACT;FIN;IND;PST;SG;V IN+ALL;N;PL GEN;PROPN;SG ADJ;AT+ALL;SG AT+ALL;N;SG _ NOM;PRO;SG ADV 3;ACT;FIN;IND;PST;SG;V ADJ GEN;N;SG ADJ;SG;TRANS _
sisällä haisee , se haisee itse , kaikki haisee ja on likaista .	sisällä haista , se haista itse , kaikki haista ja olla likainen .	ADV 3;ACT;FIN;IND;PRS;SG;V _ NOM;PRO;SG 3;ACT;FIN;IND;PRS;SG;V ADV _ NOM;PRO 3;ACT;FIN;IND;PRS;SG;V CONJ 3;ACT;FIN;IND;PRS;SG;V ADJ;PRT;SG _
ei saa viedä pois ilman tekijän lupaa .	ei saada viedä pois ilman tekijä lupa .	3;ACT;FIN;NEG;SG;V ACT;FIN;IND;PRS;V ACT;NFIN;V ADV ADP GEN;N;SG N;PRT;SG _
suomikin lähti tämän vuosikymmenen kisoihin suurin toivein .	suomi lähteä tämä vuosikymmen kisa suuri toive .	NOM;PROPN;SG 3;ACT;FIN;IND;PST;SG;V DET;GEN;SG GEN;N;SG IN+ALL;N;PL ADJ;INS;PL INS;N;PL _
voinko hetkeksi istahtaa tuonne kamiinan ääreen ?	voida hetki istahtaa tuonne kamiina ääreen ?	1;ACT;FIN;IND;PRS;SG;V N;SG;TRANS ACT;NFIN;V ADV GEN;N;SG ADP _
totta kai tämä työ pelottaa ja sen pelon kanssa pitää elää .	totta kai tämä työ pelottaa ja se pelko kanssa pitää elää .	PART PART DET;NOM;SG N;NOM;SG 3;ACT;FIN;IND;PRS;SG;V CONJ DET;GEN;SG GEN;N;SG ADP 3;ACT;FIN;IND;PRS;SG;V ACT;NFIN;V _
maasta toiseen muuttaminen	maa toinen muuttaminen	IN+ABL;N;SG IN+ALL;PRO;SG N;NOM;SG
saatte laittaa päälle sieltä niin katotaan sitä jalkaa vähä vielä .	saada laittaa päälle sieltä niin katsoa se jalka vähän vielä .	2;ACT;FIN;IND;PL;PRS;V ACT;NFIN;V ADV ADV PART FIN;IND;PASS;PRS;V DET;PRT;SG N;PRT;SG ADV PART _
dekkari on parasta hotkaista taakseen vilkuilematta , yhdellä istumalla , juomatta viiniä välillä .	dekkari olla paras hotkaista taakse vilkuilla , yksi istuma , juoda viini välillä .	N;NOM;SG 3;ACT;FIN;IND;PRS;SG;V ADJ;PRT;RL;SG ACT;NFIN;V ADV;PSS3 ACT;NFIN;PRIV;V _ AT+ESS;NUM;SG AT+ESS;N;SG _ ACT;NFIN;PRIV;V N;PRT;SG ADV _
voi sinua	voi sinä	INTJ 2;PRO;PRT;SG
monet tulevat alalle pystymetsästä .	moni tulla ala pystymetsä .	NOM;PL;PRO 3;ACT;FIN;IND;PL;PRS;V AT+ALL;N;SG IN+ABL;N;SG _
olisi kohtuutonta sanoa , ett eikö alkuvaiheessa tarvittaisi joitain kansallisiakin ratkaisuja .	olla kohtuuton sanoa , että ei alkuvaihe tarvita jokin kansallinen ratkaisu .	3;ACT;COND;FIN;SG;V ADJ;PRT;SG ACT;NFIN;V _ CONJ 3;ACT;FIN;NEG;SG;V IN+ESS;N;SG COND;FIN;PASS;V DET;PL;PRT ADJ;PL;PRT N;PL;PRT _
hän laihtui vähentämällä suklaan syöntiä	hän laihtua vähentää suklaa syönti	3;NOM;PRO;SG 3;ACT;FIN;IND;PST;SG;V ACT;AT+ESS;NFIN;V GEN;N;SG N;PRT;SG
te olette ok	te olla ok	2;NOM;PL;PRO 2;ACT;FIN;IND;PL;PRS;V PART
- ota vaan kaikkea mitä haluat .	- ottaa vaan kaikki mikä haluta .	_ 2;ACT;FIN;IMP;SG;V PART PRO;PRT;SG PRO;PRT 2;ACT;FIN;IND;PRS;SG;V _
etkö voisi pistäytyä vielä täällä ?	ei voida pistäytyä vielä täällä ?	2;ACT;FIN;NEG;SG;V ACT;COND;FIN;V ACT;NFIN;V PART ADV _
se nostaisi työssäkäyvien veroja ja saattaisi houkutella väärinkäytöksiin .	se nostaa työssäkäyvä vero ja saattaa houkutella väärinkäytös .	NOM;PRO;SG 3;ACT;COND;FIN;SG;V GEN;N;PL N;PL;PRT CONJ 3;ACT;COND;FIN;SG;V ACT;NFIN;V IN+ALL;N;PL _
puhumme tästä kaikesta myöhemmin .	puhua tämä kaikki myöhemmin .	1;ACT;FIN;IND;PL;PRS;V DET;IN+ABL;SG IN+ABL;PRO;SG ADV;CMPR _
hän ei ilmeisesti ole mitään sukua sille kallakselle , jonka sinä ja karvinen pidätitte viime vuonna .	hän ei ilmeisesti olla mikään suku se kallas , joka sinä ja karvinen pidättää viime vuosi .	3;NOM;PRO;SG 3;ACT;FIN;NEG;SG;V ADV ACT;FIN;IND;PRS;V DET;PRT N;PRT;SG AT+ALL;DET;SG AT+ALL;PROPN;SG _ GEN;PRO;SG 2;NOM;PRO;SG CONJ NOM;PROPN;SG 2;ACT;FIN;IND;PL;PST;V ADJ FRML;N;SG _
hän tulee viiden ja kuuden välissä .	hän tulla viisi ja kuusi välissä .	3;NOM;PRO;SG 3;ACT;FIN;IND;PRS;SG;V GEN;NUM;SG CONJ GEN;NUM;SG ADP _
jaoston eräs jäsen sanoo odottavansa hiukset pystyssä päivää , kun swap-tappioita aletaan realisoida .	jaosto eräs jäsen sanoa odottaa hius pystyssä päivä , kun swap-tappio alkaa realisoida .	GEN;N;SG DET;NOM;SG N;NOM;SG 3;ACT;FIN;IND;PRS;SG;V ACT;GEN;PSS3;SG;V;V.PTCP N;NOM;PL ADV N;PRT;SG _ CONJ N;PL;PRT FIN;IND;PASS;PRS;V ACT;NFIN;V _
hän ilmoitti nimekseen hanna lebed .	hän ilmoittaa nimi hanna lebed .	3;NOM;PRO;SG 3;ACT;FIN;IND;PST;SG;V N;PSS3;SG;TRANS NOM;PROPN;SG NOM;PROPN;SG _
kuka nyt joulupukkia pelkäisi .	kuka nyt joulupukki pelätä .	NOM;PRO;SG PART N;PRT;SG 3;ACT;COND;FIN;SG;V _
kaikki eivät enää välitä äänittää eikä kuunnella kasetteja	kaikki ei enää välittää äänittää ei kuunnella kasetti	NOM;PRO 3;ACT;FIN;NEG;PL;V PART ACT;FIN;IND;PRS;V ACT;NFIN;V 3;ACT;FIN;NEG;SG;V FIN;IND;PASS;PRS;V N;PL;PRT
kultaseni , haluaisin esitellä sinulle ystävättäreni tiinan .	kultanen , haluta esitellä sinä ystävätär tiina .	N;NOM;PSS1S;SG _ 1;ACT;COND;FIN;SG;V ACT;NFIN;V 2;AT+ALL;PRO;SG GEN;N;PSS1S;SG GEN;PROPN;SG _
en haluaisi sääliä ketään .	ei haluta sääliä kukaan .	1;ACT;FIN;NEG;SG;V ACT;COND;FIN;V ACT;NFIN;V PRO;PRT;SG _
ihan lähtisit tukemaan tätä luonnosuojelua .	ihan lähteä tukea tämä luonnosuojelu .	PART 2;ACT;COND;FIN;SG;V ACT;IN+ALL;NFIN;V DET;PRT;SG N;PRT;SG _
olisivat olleet korjattavissa	olla olla korjata	3;ACT;COND;FIN;PL;V ACT;NOM;PL;V;V.PTCP IN+ESS;PASS;PL;V;V.PTCP
paistettava sipuli .	paistaa sipuli .	NOM;PASS;SG;V;V.PTCP N;NOM;SG _
huomasin hänen kävelevän kadun toisella puolella .	huomata hän kävellä katu toinen puoli .	1;ACT;FIN;IND;PST;SG;V 3;GEN;PRO;SG ACT;GEN;SG;V;V.PTCP GEN;N;SG AT+ESS;DET;SG AT+ESS;N;SG _
metsästäjä ampui sorsan kuoliaaksi	metsästäjä ampua sorsa kuoliaaksi	N;NOM;SG 3;ACT;FIN;IND;PST;SG;V GEN;N;SG ADV
kuule mul on yks junailuasia mielessä	kuule minä olla yksi junailuasia mieli	PART 1;AT+ESS;PRO;SG 3;ACT;FIN;IND;PRS;SG;V DET;NOM;SG N;NOM;SG IN+ESS;N;SG
ihmiset tekevät liikaa vääränlaisia , pakkotahtisia töitä .	ihminen tehdä liikaa vääränlainen , pakkotahtinen työ .	N;NOM;PL 3;ACT;FIN;IND;PL;PRS;V ADV ADJ;PL;PRT _ ADJ;PL;PRT N;PL;PRT _
minä ihmettelin että mitäs se tämä nyt oikein on	minä ihmetellä että mikä se tämä nyt oikein olla	1;NOM;PRO;SG 1;ACT;FIN;IND;PST;SG;V CONJ PRO;PRT NOM;PRO;SG NOM;PRO;SG ADV ADV 3;ACT;FIN;IND;PRS;SG;V
viimeistään nyt tangomarkkinat nousi suomen tunnetuimmaksi viihdemusiikkitapahtumaksi , sillä juhlat onnistuivat lähes täydellisesti .	viimeistään nyt tangomarkkinat nousta suomi tunnettu viihdemusiikkitapahtuma , sillä juhla onnistua lähes täydellisesti .	PART ADV NOM;PL;PROPN 3;ACT;FIN;IND;PST;SG;V GEN;PROPN;SG ADJ;RL;SG;TRANS N;SG;TRANS _ CONJ N;NOM;PL 3;ACT;FIN;IND;PL;PST;V PART ADV _
lukekaapa ja vetäkääpä omat johtopäätöksenne seuraavasta tulosluettelosta miesten 200 metrin vapaauinnissa : .	lukea ja vetää oma johtopäätös seurata tulosluettelo mies 200 metri vapaauinti : .	2;ACT;FIN;IMP;PL;V CONJ 2;ACT;FIN;IMP;PL;V ADJ;NOM;PL N;NOM;PL;PSS2P ACT;IN+ABL;SG;V;V.PTCP IN+ABL;N;SG GEN;N;PL NUM GEN;N;SG IN+ESS;N;SG _ _
tulkaa katsomaan ! hän huudahti .	tulla katsoa ! hän huudahtaa .	2;ACT;FIN;IMP;PL;V ACT;IN+ALL;NFIN;V _ 3;NOM;PRO;SG 3;ACT;FIN;IND;PST;SG;V _
kello ei ole vielä edes viittä .	kello ei olla vielä edes viisi .	N;NOM;SG 3;ACT;FIN;NEG;SG;V ACT;FIN;IND;PRS;V PART PART NUM;PRT;SG _
ja se ukko on joku osakas siälä .	ja se ukko olla joku osakas siellä .	CONJ DET;NOM;SG N;NOM;SG 3;ACT;FIN;IND;PRS;SG;V DET;NOM;SG N;NOM;SG ADV _
vitosellakin nastat kävivät vähiin ennen maalia , selvitti kuusi sekuntia tommia perässä ja kahdeksan sainzia edellä oleva kankkunen .	vitonen nasta käydä vähiin ennen maali , selvittää kuusi sekunti tommi perässä ja kahdeksan sainz edellä olla kankkunen .	AT+ESS;N;SG N;NOM;PL 3;ACT;FIN;IND;PL;PST;V ADV ADP N;PRT;SG _ 3;ACT;FIN;IND;PST;SG;V NOM;NUM;SG N;PRT;SG PROPN;PRT;SG ADP CONJ NOM;NUM;SG PROPN;PRT;SG ADP ACT;NOM;SG;V;V.PTCP NOM;PROPN;SG _
kuopiolaisesta poliisikoira akusta tulee suomen ensimmäinen sankarikoira .	kuopiolainen poliisikoira aku tulla suomi ensimmäinen sankarikoira .	ADJ;IN+ABL;SG N;NOM;SG IN+ABL;PROPN;SG 3;ACT;FIN;IND;PRS;SG;V GEN;PROPN;SG ADJ;NOM;SG N;NOM;SG _
koko ajan suunnistajia juoksi pellon laidassa	koko aika suunnistaja juosta pelto laita	ADJ GEN;N;SG N;PL;PRT 3;ACT;FIN;IND;PST;SG;V GEN;N;SG IN+ESS;N;SG
teatterikesän kunniavieras george tabori lennähti suomeen lomailemasta nykyisestä kotimaastaan itävallasta .	teatterikesä kunniavieras george tabori lennähtää suomi lomailla nykyinen kotimaa itävalta .	GEN;N;SG N;NOM;SG NOM;PROPN;SG NOM;PROPN;SG 3;ACT;FIN;IND;PST;SG;V IN+ALL;PROPN;SG ACT;IN+ABL;NFIN;V ADJ;IN+ABL;SG IN+ABL;N;PSS3;SG IN+ABL;PROPN;SG _
talonmies on juovuksissa .	talonmies olla juovuksissa .	N;NOM;SG 3;ACT;FIN;IND;PRS;SG;V ADV _
